member_id,engagement_score,home_studio_region,gender,age,membership_tenure_months,avg_weekly_classes_last_6_months,num_unique_class_types_attended,auto_renew_enabled,last_attended_30_days_flag,monthly_membership_cost,referral_source,is_churned,studio_name,studio_id,address_full
M0159,60,Region_1,Male,39.65229295,62,0.961538462,4,1,1,229,Walk-in,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0160,71,Region_7,Male,49.55509925,18,4.230769231,4,0,1,129,Social Media,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0161,45,Region_4,Male,53.90006845,33,0.923076923,4,1,1,169,Social Media,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0162,83,Region_8,Non-binary,44.46269678,68,2.923076923,4,1,1,169,Employer Program,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0163,64,Region_7,Non-binary,28.08761123,8,4.0,4,1,1,169,Employer Program,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0164,28,Region_0,Female,58.2696783,4,0.654676259,4,1,1,169,Online Ad,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0165,66,Region_2,Male,61.31964408,66,1.346153846,4,1,1,169,Friend,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0166,68,Region_0,Female,61.94661191,29,3.423076923,4,1,1,129,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0167,62,Region_7,Female,58.40109514,7,3.884615385,4,0,1,229,Social Media,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0168,68,Region_4,Female,45.60985626,37,3.0,4,1,1,169,Social Media,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0169,73,Region_8,Male,60.94455852,24,4.115384615,4,0,1,229,Walk-in,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0170,65,Region_6,Male,57.34702259,51,2.0,4,1,1,169,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0171,73,Region_2,Female,48.02737851,48,2.961538462,4,1,1,229,Walk-in,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0172,51,Region_0,Male,45.11704312,22,2.076923077,4,1,1,229,Community Event,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0173,77,Region_5,Non-binary,32.14510609,71,2.230769231,4,0,1,129,Walk-in,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0174,65,Region_6,Non-binary,53.36892539,71,1.0,4,1,1,169,Community Event,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0175,30,Region_0,Non-binary,29.03764545,47,0.653846154,4,0,0,129,Community Event,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0176,32,Region_5,Male,22.50787132,16,0.423076923,4,1,1,229,Walk-in,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0177,50,Region_6,Male,24.22176591,5,2.782051282,4,1,1,229,Social Media,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0178,81,Region_7,Male,35.50171116,67,2.807692308,4,1,1,229,Community Event,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0179,32,Region_8,Non-binary,19.09650924,55,0.5,4,1,0,169,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0180,61,Region_5,Male,52.59958932,33,2.461538462,4,0,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0181,21,Region_8,Non-binary,32.83778234,28,0.730769231,4,1,0,229,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0182,66,Region_7,Male,46.86652977,11,4.076923077,4,1,1,229,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0183,64,Region_2,Female,51.37029432,34,2.730769231,4,1,1,169,Walk-in,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0184,31,Region_4,Female,33.48939083,16,0.346153846,3,0,1,169,Walk-in,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0185,59,Region_6,Female,61.33880903,44,1.769230769,4,1,1,169,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0186,86,Region_7,Female,37.82888433,66,3.307692308,4,1,1,129,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0187,62,Region_7,Female,34.92676249,43,2.076923077,4,1,1,229,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0188,64,Region_2,Female,31.41683778,33,2.846153846,4,1,1,169,Social Media,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0189,70,Region_4,Female,22.52703628,60,2.076923077,4,1,1,169,Partnership,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0190,93,Region_5,Male,35.81382615,67,4.0,4,1,1,129,Employer Program,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0191,49,Region_5,Female,62.7816564,27,1.615384615,4,1,1,169,Friend,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0192,74,Region_1,Female,27.1156742,29,4.0,4,1,1,229,Online Ad,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0193,54,Region_8,Non-binary,26.31895962,52,0.846153846,4,1,1,169,Other,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0194,63,Region_7,Female,51.76454483,32,2.769230769,4,1,1,229,Partnership,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0195,82,Region_7,Female,41.25667351,41,4.153846154,4,1,1,169,Partnership,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0196,63,Region_4,Male,31.6550308,14,3.653846154,4,1,1,169,Partnership,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0197,48,Region_5,Female,45.85900068,24,1.615384615,4,1,1,169,Walk-in,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0198,72,Region_8,Male,54.6255989,21,4.153846154,4,0,1,169,Online Ad,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0199,71,Region_1,Female,50.33812457,62,2.038461538,4,1,1,229,Community Event,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0200,69,Region_2,Female,39.40041068,38,3.038461538,4,1,1,229,Friend,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0201,65,Region_4,Male,62.14921287,50,2.0,4,1,1,129,Community Event,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0202,34,Region_8,Male,58.34086242,13,0.846153846,4,1,1,229,Online Ad,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0203,84,Region_1,Male,44.39972621,61,3.423076923,4,1,1,129,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0204,51,Region_3,Non-binary,39.17590691,21,2.076923077,4,1,1,169,Partnership,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0205,65,Region_6,Female,47.21149897,47,2.192307692,4,1,1,169,Social Media,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0206,64,Region_4,Female,52.26283368,69,0.961538462,4,1,1,129,Social Media,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0207,42,Region_2,Non-binary,29.07323751,22,1.153846154,4,0,1,129,Social Media,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0208,60,Region_4,Male,49.18548939,57,1.192307692,4,1,1,169,Partnership,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0209,58,Region_0,Non-binary,28.36960986,47,1.538461538,4,1,1,169,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0210,71,Region_7,Male,38.00410678,71,1.576923077,4,0,1,129,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0211,62,Region_7,Female,38.52156057,22,3.153846154,4,1,1,169,Partnership,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0212,79,Region_1,Non-binary,40.41067762,53,3.307692308,4,1,1,229,Partnership,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0213,81,Region_0,Non-binary,49.85626283,50,3.615384615,4,1,1,169,Friend,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0214,75,Region_4,Female,27.90965092,47,3.230769231,4,1,1,129,Online Ad,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0215,46,Region_7,Male,21.32785763,14,1.961538462,4,0,1,169,Partnership,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0216,78,Region_4,Male,24.41889117,46,3.538461538,4,1,1,229,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0217,44,Region_7,Female,21.00479124,6,2.153846154,4,1,1,169,Friend,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0218,87,Region_7,Male,58.68856947,41,4.692307692,4,1,1,129,Walk-in,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0219,82,Region_7,Female,60.5338809,59,3.269230769,4,1,1,169,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0220,75,Region_8,Non-binary,20.80492813,55,2.846153846,4,0,1,229,Community Event,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0221,38,Region_6,Non-binary,42.5927447,19,0.923076923,4,1,1,229,Partnership,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0222,72,Region_2,Male,45.45927447,52,2.615384615,4,1,1,229,Community Event,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0223,58,Region_5,Female,61.51129363,61,0.769230769,4,1,1,169,Partnership,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0224,41,Region_4,Non-binary,47.38672142,24,0.923076923,4,1,1,169,Friend,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0225,29,Region_4,Male,27.97809719,12,0.346153846,4,1,1,129,Online Ad,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0226,44,Region_2,Non-binary,50.52429843,6,2.153846154,4,0,1,229,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0227,73,Region_8,Female,49.07597536,44,3.115384615,4,1,1,169,Partnership,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0228,29,Region_4,Female,38.86926762,4,0.739837398,4,1,1,229,Employer Program,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0229,70,Region_1,Male,28.29568789,57,2.153846154,4,1,1,229,Community Event,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0230,38,Region_2,Male,57.16358658,5,1.615384615,4,1,1,229,Walk-in,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0231,31,Region_6,Female,37.33880903,12,0.5,4,1,1,169,Partnership,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0232,81,Region_3,Female,47.79192334,37,4.346153846,4,1,1,129,Employer Program,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0233,81,Region_0,Non-binary,33.52772074,61,3.076923077,4,1,1,169,Employer Program,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0234,75,Region_0,Female,22.46954141,50,3.038461538,4,0,1,169,Community Event,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0235,70,Region_4,Non-binary,61.3744011,54,2.384615385,4,1,1,229,Partnership,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0236,46,Region_8,Non-binary,59.79192334,13,2.038461538,4,1,1,229,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0237,52,Region_0,Non-binary,21.33880903,10,2.769230769,4,1,1,129,Employer Program,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0238,100,Region_2,Female,56.84599589,68,4.653846154,4,1,1,229,Employer Program,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0239,36,Region_5,Male,41.6,11,1.076923077,4,1,1,229,Social Media,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0240,69,Region_7,Non-binary,23.03901437,68,1.576923077,4,0,1,229,Friend,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0241,83,Region_6,Male,30.48049281,66,3.038461538,4,0,1,129,Employer Program,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0242,51,Region_7,Non-binary,44.0054757,42,1.076923077,4,1,1,129,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0243,66,Region_0,Female,31.21697467,4,4.401515152,4,1,1,169,Walk-in,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0244,42,Region_5,Male,32.3559206,1,2.166666667,3,1,1,129,Friend,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0245,9,Region_3,Female,46.34633812,19,0.0,0,1,0,229,Employer Program,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0246,73,Region_3,Female,40.46817248,43,3.230769231,4,1,1,129,Walk-in,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0247,59,Region_8,Female,23.08281999,7,3.576923077,4,1,1,169,Social Media,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0248,47,Region_8,Non-binary,50.35728953,35,1.038461538,4,1,1,229,Community Event,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0249,51,Region_6,Non-binary,34.05065024,40,1.115384615,4,1,1,169,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0250,37,Region_3,Male,50.93497604,11,1.153846154,4,0,1,169,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0251,71,Region_1,Female,62.17385352,46,2.884615385,4,1,1,169,Partnership,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0252,28,Region_1,Female,41.6,1,0.795454545,3,1,1,229,Employer Program,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0253,75,Region_4,Female,44.73374401,66,2.269230769,4,1,1,129,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0254,46,Region_6,Male,51.21423682,25,1.423076923,4,1,1,169,Employer Program,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0255,54,Region_6,Male,63.87953457,6,3.192307692,4,1,1,229,Partnership,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0256,53,Region_3,Female,20.38603696,19,2.423076923,4,1,1,229,Employer Program,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0257,52,Region_3,Female,26.41204654,48,0.807692308,4,1,1,229,Other,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0258,77,Region_4,Non-binary,43.25530459,55,2.961538462,4,1,1,129,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0259,53,Region_2,Non-binary,60.25735797,31,1.769230769,4,1,1,229,Community Event,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0260,56,Region_5,Male,47.97262149,58,0.769230769,4,0,1,169,Employer Program,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0261,57,Region_7,Male,58.82546201,55,1.038461538,4,1,1,169,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0262,80,Region_0,Female,26.49691992,58,3.115384615,4,1,1,169,Friend,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0263,78,Region_3,Non-binary,62.57905544,60,2.807692308,4,1,1,169,Walk-in,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0264,51,Region_7,Female,22.71321013,13,2.5,4,1,1,169,Social Media,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0265,63,Region_5,Male,20.24640657,66,1.076923077,4,1,1,229,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0266,65,Region_7,Male,33.13894593,14,3.846153846,4,0,1,229,Partnership,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0267,47,Region_3,Female,55.71526352,28,1.346153846,4,1,1,229,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0268,63,Region_2,Female,51.27994524,49,1.884615385,4,0,1,169,Employer Program,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0269,48,Region_5,Non-binary,48.09034908,34,1.153846154,4,0,1,129,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0270,25,Region_5,Male,45.65639973,37,0.730769231,4,1,0,169,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0271,62,Region_3,Female,48.99931554,12,3.692307692,4,1,1,229,Employer Program,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0272,86,Region_4,Non-binary,22.55989049,68,3.230769231,4,1,1,169,Walk-in,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0273,64,Region_5,Female,20.20533881,7,4.076923077,4,1,1,229,Employer Program,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0274,67,Region_8,Female,41.23750856,24,3.5,4,1,1,129,Friend,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0275,56,Region_1,Male,30.77891855,33,1.961538462,4,1,1,229,Partnership,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0276,44,Region_0,Male,55.58658453,5,2.192307692,4,1,1,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0277,78,Region_8,Non-binary,62.87200548,45,3.576923077,4,1,1,229,Community Event,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0278,85,Region_4,Non-binary,29.22655715,45,4.346153846,4,1,1,169,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0279,39,Region_2,Female,50.51334702,20,0.961538462,4,1,1,129,Online Ad,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0280,45,Region_1,Female,58.99794661,30,1.038461538,4,1,1,229,Other,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0281,57,Region_0,Female,54.45859001,51,1.230769231,4,1,1,129,Social Media,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0282,65,Region_7,Male,33.30047912,54,1.884615385,4,1,1,229,Partnership,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0283,52,Region_1,Non-binary,31.6440794,18,2.346153846,4,1,1,229,Walk-in,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0284,63,Region_4,Male,49.84804928,61,1.269230769,4,1,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0285,86,Region_8,Non-binary,44.8788501,37,4.769230769,4,1,1,169,Community Event,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0286,44,Region_6,Female,53.96851472,4,2.251748252,4,1,1,169,Online Ad,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0287,34,Region_5,Female,48.07392197,17,0.615384615,4,1,1,169,Walk-in,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0288,0,Region_2,Female,37.87268994,1,0.0,0,1,0,229,Employer Program,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0289,50,Region_5,Non-binary,37.50034223,44,0.846153846,4,1,1,169,Social Media,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0290,74,Region_2,Female,60.6844627,60,2.423076923,4,1,1,229,Friend,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0291,65,Region_2,Non-binary,39.69883641,28,3.153846154,4,1,1,169,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0292,30,Region_1,Non-binary,56.20260096,1,1.0,1,1,1,229,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0293,95,Region_7,Non-binary,37.13620808,69,4.115384615,4,1,1,169,Friend,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0294,59,Region_2,Male,37.95482546,59,1.038461538,4,1,1,229,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0295,61,Region_8,Female,32.60506502,29,2.730769231,4,1,1,129,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0296,43,Region_2,Male,51.4770705,8,1.961538462,4,1,1,129,Online Ad,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0297,42,Region_0,Non-binary,50.15195072,32,0.615384615,3,1,1,229,Partnership,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0298,74,Region_5,Non-binary,26.50239562,49,3.0,4,1,1,169,Employer Program,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0299,93,Region_5,Male,30.39835729,62,4.269230769,4,1,1,169,Friend,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0300,93,Region_8,Female,19.57837098,69,3.884615385,4,1,1,129,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0301,44,Region_7,Female,49.25393566,37,0.576923077,4,1,1,129,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0302,60,Region_4,Male,50.17385352,40,2.0,4,0,1,169,Partnership,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0303,52,Region_4,Female,59.20328542,41,1.230769231,4,1,1,169,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0304,51,Region_6,Female,25.9137577,16,2.346153846,4,1,1,229,Employer Program,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0305,53,Region_5,Non-binary,60.44079398,28,1.961538462,4,1,1,229,Walk-in,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0306,94,Region_8,Male,51.58384668,67,4.115384615,4,1,1,229,Community Event,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0307,64,Region_5,Female,36.99931554,68,1.076923077,4,1,1,229,Friend,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0308,42,Region_3,Male,35.70978782,25,0.961538462,4,1,1,169,Online Ad,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0309,76,Region_6,Non-binary,37.58247775,52,3.076923077,4,0,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0310,63,Region_4,Male,41.35523614,7,3.961538462,4,1,1,129,Friend,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0311,74,Region_3,Non-binary,49.19644079,67,2.076923077,4,1,1,129,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0312,42,Region_0,Male,54.6146475,5,2.023121387,4,0,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0313,38,Region_8,Female,53.54688569,20,0.884615385,4,1,1,129,Partnership,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
